target_relic_mean,target_founder_mean,control_relic_mean,control_founder_mean,target_relic_n,target_founder_n,control_relic_n,control_founder_n,target_relic_minus_founder,control_relic_minus_founder,did_lift,unit_type,target_name,control_set,feature,feature_type
0.33736025996934027,0.3822447544494039,0.2868888727705905,0.4044364330323861,47,376,220,1421,-0.04488449448006365,-0.11754756026179558,0.07266306578173193,cluster,R1a,non_I2_excl_R1a,i2_relic_share_30,continuous
0.32086996688239433,0.3792614036340518,0.30369027372146906,0.3924979483589654,48,386,227,1469,-0.05839143675165748,-0.08880767463749634,0.03041623788583886,cluster,R1a,non_I2_excl_R1a,i2_relic_share_50,continuous
224.97916666666666,329.24164524421593,335.6896551724138,358.0581081081081,48,389,232,1480,-104.26247857754927,-22.368452935694336,-81.89402564185494,cluster,R1a,non_I2_excl_R1a,slava_n,continuous
12.708333333333334,21.984575835475578,15.995689655172415,23.39527027027027,48,389,232,1480,-9.276242502142244,-7.399580615097856,-1.8766618870443885,cluster,R1a,non_I2_excl_R1a,slava_region_n,continuous
5.25,5.694087403598972,6.474137931034483,5.967567567567568,48,389,232,1480,-0.4440874035989717,0.5065703634669152,-0.9506577670658869,cluster,R1a,non_I2_excl_R1a,surname_n,continuous
1.2083333333333333,1.4447300771208227,1.396551724137931,1.470945945945946,48,389,232,1480,-0.23639674378748943,-0.07439422180801492,-0.1620025219794745,cluster,R1a,non_I2_excl_R1a,surname_region_n,continuous
19.261256724373318,21.704721522676838,21.64897895418224,19.181124318594645,48,389,232,1480,-2.44346479830352,2.467854635587596,-4.911319433891116,cluster,R1a,all_non_I2,min_km_to_other_i2_relic,continuous
33.73043255537553,34.78524770056541,35.465955185389014,31.4243081985437,48,389,232,1480,-1.0548151451898775,4.041646986845315,-5.096462132035192,cluster,R1a,all_non_I2,min_km_to_nonph_i2_relic,continuous
19.261256724373318,21.704721522676838,21.64897895418224,19.181124318594645,48,389,232,1480,-2.44346479830352,2.467854635587596,-4.911319433891116,cluster,R1a,all_non_I2,min_km_to_i2_relic_diff_terminal,continuous
14.605672538021496,16.14836798277394,11.850072990899525,14.253383963094139,48,389,232,1480,-1.5426954447524448,-2.403310972194614,0.8606155274421692,cluster,R1a,all_non_I2,min_km_to_non_i2_relic,continuous
31.023941124182414,45.28152567829208,41.14287019297354,42.328301968549894,48,389,232,1480,-14.257584554109663,-1.1854317755763546,-13.072152778533308,cluster,R1a,all_non_I2,min_km_to_r1a_relic,continuous
-4.655584186351821,-5.5563535399029,-9.798905963282717,-4.927740355500506,48,389,232,1480,0.9007693535510786,-4.871165607782211,5.771934961333289,cluster,R1a,all_non_I2,i2_vs_non_i2_distance_gap,continuous
11.762684399809096,23.57680415561524,19.4938912387913,23.147177649955246,48,389,232,1480,-11.814119755806143,-3.653286411163947,-8.160833344642196,cluster,R1a,all_non_I2,i2_vs_r1a_distance_gap,continuous
2.5416666666666665,2.8303341902313623,2.663793103448276,3.2277027027027025,48,389,232,1480,-0.2886675235646958,-0.5639095992544267,0.2752420756897309,cluster,R1a,all_non_I2,i2_relic_count_30,continuous
2.2916666666666665,2.511568123393316,2.3577586206896552,2.85,48,389,232,1480,-0.2199014567266495,-0.49224137931034484,0.2723399225836953,cluster,R1a,all_non_I2,i2_terminal_count_30,continuous
1.4583333333333333,1.5552699228791773,1.4224137931034482,1.645945945945946,48,389,232,1480,-0.09693658954584405,-0.22353215284249783,0.12659556329665378,cluster,R1a,all_non_I2,i2_group_count_30,continuous
0.33736025996934027,0.3822447544494039,0.2868888727705905,0.4044364330323861,47,376,220,1421,-0.04488449448006365,-0.11754756026179558,0.07266306578173193,cluster,R1a,all_non_I2,i2_relic_share_30,continuous
0.32086996688239433,0.3792614036340518,0.30369027372146906,0.3924979483589654,48,386,227,1469,-0.05839143675165748,-0.08880767463749634,0.03041623788583886,cluster,R1a,all_non_I2,i2_relic_share_50,continuous
224.97916666666666,329.24164524421593,335.6896551724138,358.0581081081081,48,389,232,1480,-104.26247857754927,-22.368452935694336,-81.89402564185494,cluster,R1a,all_non_I2,slava_n,continuous
